iter	MAPE
1513	0.2762525888
1514	0.2762189801
1515	0.2761837443
1516	0.2761729442
1517	0.2761470087
1518	0.2761399795
1519	0.2761184033
1520	0.276108866
1521	0.2760944707
1522	0.2760868921
1523	0.2760631977
1524	0.2760406722
1525	0.2760314395
1526	0.2760220922
1527	0.2760054914
1528	0.2759935327
1529	0.2759725653
1530	0.2759354053
1531	0.2759060766
1532	0.2758901494
1533	0.2758774309
1534	0.2758479099
1535	0.2758358453
1536	0.2758134427
1537	0.2758020516
1538	0.2757839831
1539	0.2757780048
1540	0.2757606654
1541	0.275749195
1542	0.2757347585
1543	0.275723442
1544	0.2757109398
1545	0.2757015778
1546	0.2756869594
1547	0.2756677476
1548	0.2756564214
1549	0.2756326716
1550	0.275622337
1551	0.2756056153
1552	0.2755871758
1553	0.2755605319
1554	0.275544401
1555	0.2755230864
1556	0.2755120324
1557	0.2755017941
1558	0.2754827899
1559	0.2754453563
1560	0.2754292539
1561	0.2754164708
1562	0.2753945218
1563	0.2753770396
1564	0.2753640869
1565	0.27535523
1566	0.2753303666
1567	0.2753140166
1568	0.2752973069
1569	0.2752953378
1570	0.2752840542
1571	0.275263496
1572	0.2752488742
1573	0.27523503
1574	0.2752228045
1575	0.2752066379
1576	0.2751776604
1577	0.2751620609
1578	0.2751561936
1579	0.2751437473
1580	0.2751301755
1581	0.2751154751
1582	0.2750924917
1583	0.2750843871
1584	0.2750585775
1585	0.2750429324
1586	0.2750186099
1587	0.2750132538
1588	0.2749987378
1589	0.2749914973
1590	0.2749798732
1591	0.2749755052
1592	0.2749553412
1593	0.2749406383
1594	0.2749194924
1595	0.2749058989
1596	0.2749011302
1597	0.2748869508
1598	0.2748691269
1599	0.2748578846
1600	0.2748314777
1601	0.274823411
1602	0.2748143158
1603	0.2747943009
1604	0.2747718906
1605	0.2747507337
1606	0.2747460721
1607	0.2747322157
1608	0.274722321
1609	0.2747157948
1610	0.2746875112
1611	0.2746770554
1612	0.2746581459
1613	0.2746403588
1614	0.2746296702
1615	0.2746073087
1616	0.2745960842
1617	0.2745783732
1618	0.274566043
1619	0.274549807
1620	0.2745424902
1621	0.2745294279
1622	0.2744942062
1623	0.274486685
1624	0.2744756921
1625	0.2744527672
1626	0.2744335928
1627	0.2744254475
1628	0.2744066429
1629	0.2743966949
1630	0.2743780606
1631	0.2743569432
1632	0.2743463872
1633	0.2743275265
1634	0.2743093838
1635	0.2742960223
1636	0.2742682493
1637	0.2742596002
1638	0.274249303
1639	0.2742315758
1640	0.2742189311
1641	0.2742088451
1642	0.2742021885
1643	0.2741876885
1644	0.2741743929
1645	0.2741609612
1646	0.274140973
1647	0.2741253224
1648	0.2741046663
1649	0.2740839865
1650	0.2740733291
1651	0.2740613001
1652	0.2740541741
1653	0.2740439404
1654	0.2740304241
1655	0.2740216323
1656	0.2740067264
1657	0.2739916947
1658	0.2739778423
1659	0.2739482713
1660	0.2739337531
1661	0.2739203946
1662	0.2739055297
1663	0.2738908262
1664	0.2738763826
1665	0.2738608661
1666	0.273845985
1667	0.2738365648
1668	0.2738278023
1669	0.2738146938
1670	0.2738026643
1671	0.2737938242
1672	0.2737781842
1673	0.273755425
1674	0.2737470554
1675	0.2737332949
1676	0.2737105511
1677	0.2736999594
1678	0.2736860721
1679	0.273678203
1680	0.2736680196
1681	0.2736637566
1682	0.2736586505
1683	0.2736533405
1684	0.2736430539
1685	0.2736244668
1686	0.2736200202
1687	0.273612416
1688	0.2736080299
1689	0.2735911039
1690	0.2735785104
1691	0.2735596415
1692	0.2735488852
1693	0.2735313605
1694	0.2735209294
1695	0.2735114538
1696	0.2734964338
1697	0.2734873093
1698	0.2734761418
1699	0.2734541577
1700	0.2734364712
1701	0.2734294897
1702	0.2734171354
1703	0.2734156501
1704	0.2734038253
1705	0.2733966777
1706	0.2733749313
1707	0.2733680798
1708	0.2733586694
1709	0.2733478297
1710	0.2733173855
1711	0.2733058962
1712	0.2732801465
1713	0.2732697215
1714	0.2732604874
1715	0.2732489846
1716	0.2732468794
1717	0.2732412823
1718	0.2732270697
1719	0.2732148625
1720	0.2732076399
1721	0.2732003331
1722	0.2731937342
1723	0.2731819506
1724	0.2731689066
1725	0.2731365959
1726	0.2731224186
1727	0.2731102383
1728	0.2730822555
1729	0.2730634529
1730	0.2730528952
1731	0.2730444006
1732	0.2730334003
1733	0.2730024208
1734	0.2729922231
1735	0.2729761779
1736	0.2729573876
1737	0.2729493116
1738	0.2729334315
1739	0.2729302823
1740	0.2729188167
1741	0.2729028001
1742	0.2728921977
1743	0.2728819268
1744	0.2728647013
1745	0.2728610299
1746	0.2728464427
1747	0.2728277417
1748	0.2728098048
1749	0.2727917523
1750	0.2727847452
1751	0.272773994
1752	0.2727530466
1753	0.2727417557
1754	0.2727275828
1755	0.2727145282
1756	0.2727036708
1757	0.2726924074
1758	0.272673091
1759	0.2726629215
1760	0.2726514777
1761	0.2726417913
1762	0.2726351634
1763	0.2726225737
1764	0.2726029645
1765	0.2725908817
1766	0.2725763112
1767	0.2725651615
1768	0.2725613967
1769	0.27254952
1770	0.2725417987
1771	0.2725343962
1772	0.2725176953
1773	0.2725047918
1774	0.2724953361
1775	0.2724707365
1776	0.272459926
1777	0.2724486872
1778	0.2724388767
1779	0.2724265002
1780	0.2724178458
1781	0.2724109915
1782	0.2724042054
1783	0.2723936612
1784	0.2723644414
1785	0.2723437011
1786	0.2723351029
1787	0.2723219354
1788	0.2723086691
1789	0.2723019604
1790	0.2722952458
1791	0.2722886439
1792	0.2722822676
1793	0.272261347
1794	0.2722446341
1795	0.2722403715
1796	0.2722345058
1797	0.2722269079
1798	0.2722182124
1799	0.2722060973
1800	0.2721754929
1801	0.2721661442
1802	0.2721600132
1803	0.2721384724
1804	0.2721290634
1805	0.2721100215
1806	0.2720967806
1807	0.2720894242
1808	0.2720793343
1809	0.2720679483
1810	0.272045099
1811	0.2720390323
1812	0.2720298172
1813	0.2720202215
1814	0.2719952089
1815	0.2719704233
1816	0.2719620332
1817	0.2719450287
1818	0.2719329096
1819	0.2719234227
1820	0.2719110809
1821	0.2719050653
1822	0.2718894045
1823	0.2718788995
1824	0.2718680289
1825	0.2718599257
1826	0.2718517272
1827	0.2718380614
1828	0.2718222013
1829	0.2718089924
1830	0.2717888129
1831	0.2717721838
1832	0.2717630569
1833	0.2717555253
1834	0.2717350691
1835	0.2717225702
1836	0.2716976221
1837	0.2716720638
1838	0.2716682579
1839	0.2716589629
1840	0.271642698
1841	0.2716368651
1842	0.2716289968
1843	0.2716009354
1844	0.2715963071
1845	0.2715865589
1846	0.2715634655
1847	0.2715576715
1848	0.2715551055
1849	0.2715376406
1850	0.2715056101
1851	0.2714874795
1852	0.2714758354
1853	0.271457123
1854	0.2714448754
1855	0.2714215768
1856	0.271409384
1857	0.2714003889
1858	0.271394252
1859	0.2713647684
1860	0.2713462291
1861	0.2713306453
1862	0.2713090058
1863	0.2712901957
1864	0.2712756193
1865	0.2712678178
1866	0.2712634978
1867	0.2712556221
1868	0.2712485505
1869	0.2712340748
1870	0.2712188978
1871	0.2712083467
1872	0.271191423
1873	0.2711756293
1874	0.2711568544
1875	0.2711444624
1876	0.2711363348
1877	0.2711090503
1878	0.2710887051
1879	0.2710672062
1880	0.2710526863
1881	0.2710383612
1882	0.2710315017
1883	0.2710207452
1884	0.2710116166
1885	0.2709982591
1886	0.2709903404
1887	0.2709772596
1888	0.2709629656
1889	0.2709488796
1890	0.2709311481
1891	0.2709265275
1892	0.2709130431
1893	0.2709037237
1894	0.2708971807
1895	0.2708900328
1896	0.2708831241
1897	0.2708729653
1898	0.2708495489
1899	0.2708367921
1900	0.270816321
1901	0.2708059674
1902	0.2708019429
1903	0.2707876758
1904	0.2707726669
1905	0.2707632517
1906	0.27076107
1907	0.2707486701
1908	0.2707366796
1909	0.2707277905
1910	0.2707139119
1911	0.2707009894
1912	0.2706872677
1913	0.2706722399
1914	0.2706527885
1915	0.2706355355
1916	0.2706333096
1917	0.2706157769
1918	0.2706113095
1919	0.2705959999
1920	0.2705847766
1921	0.2705709056
1922	0.27056289
1923	0.27054034
1924	0.2705239753
1925	0.2705156907
1926	0.2704949073
1927	0.2704830811
1928	0.2704766792
1929	0.2704631455
1930	0.2704532684
1931	0.2704389485
1932	0.27043427
1933	0.2704157495
1934	0.2704066116
1935	0.2704015257
1936	0.2703938923
1937	0.2703841465
1938	0.2703749044
1939	0.2703690887
1940	0.270353942
1941	0.2703454123
1942	0.2703333928
1943	0.2703172054
1944	0.2702793578
1945	0.2702642021
1946	0.2702504939
1947	0.2702429344
1948	0.2702127248
1949	0.2701999974
1950	0.2701787472
1951	0.270166957
1952	0.2701547835
1953	0.2701141728
1954	0.2701013295
1955	0.2700821485
1956	0.2700676096
1957	0.2700547249
1958	0.2700468272
1959	0.2700429485
1960	0.2700315664
1961	0.2700233449
1962	0.2700206486
1963	0.2699998429
1964	0.2699884555
1965	0.2699718076
1966	0.2699554348
1967	0.2699441271
1968	0.2699271358
1969	0.2699177416
1970	0.2699086745
1971	0.2698994156
1972	0.2698909331
1973	0.2698858074
1974	0.2698756716
1975	0.2698654244
1976	0.2698588299
1977	0.2698466806
1978	0.2698435589
1979	0.2698401897
1980	0.2698324799
1981	0.26981861
1982	0.2698150163
1983	0.2698066235
1984	0.2697960714
1985	0.2697849936
1986	0.2697722768
1987	0.2697671136
1988	0.2697575198
1989	0.2697354154
1990	0.2697305699
1991	0.2697247696
1992	0.26971234
1993	0.2697052275
1994	0.2697000787
1995	0.2696935464
1996	0.2696836705
1997	0.2696709076
1998	0.2696549533
1999	0.2696443019
2000	0.2696274215
2001	0.2696137786
2002	0.2696053993
2003	0.2695969908
2004	0.2695864461
2005	0.2695765352
2006	0.2695465521
2007	0.269538263
2008	0.2695309679
2009	0.2695215909
2010	0.2694943108
2011	0.2694845997
2012	0.269469273
2013	0.2694646279
2014	0.269458745
2015	0.2694515654
2016	0.2694460891
2017	0.269439231
2018	0.2694172136
2019	0.2693976006
2020	0.2693900081
2021	0.269382228
2022	0.2693676027
2023	0.2693481809
2024	0.2693341251
2025	0.2693197543
2026	0.2693138816
2027	0.2693040698
2028	0.2692818621
2029	0.269273022
2030	0.2692658088
2031	0.2692472633
2032	0.2692263751
2033	0.2692149627
2034	0.2691988794
2035	0.2691874222
2036	0.2691737792
2037	0.2691602452
2038	0.2691531255
2039	0.2691421915
2040	0.2691268676
2041	0.269114171
2042	0.2691036978
2043	0.2690938053
2044	0.269077999
2045	0.269067439
2046	0.269055851
2047	0.2690469554
2048	0.2690409698
2049	0.269028292
2050	0.2690180848
2051	0.26899872
2052	0.268991536
2053	0.2689829117
2054	0.2689699956
2055	0.2689604168
2056	0.2689451873
2057	0.2689398711
2058	0.2689303221
2059	0.2689189354
2060	0.2689086905
2061	0.2688986603
2062	0.2688882153
2063	0.2688755741
2064	0.2688523706
2065	0.2688400388
2066	0.26883115
2067	0.2688217705
2068	0.2688136076
2069	0.2687920101
2070	0.2687770863
2071	0.2687681305
2072	0.2687569487
2073	0.2687530372
2074	0.2687266469
2075	0.2687181849
2076	0.2687005307
2077	0.2686898206
2078	0.2686808603
2079	0.2686721481
2080	0.2686693443
2081	0.2686631317
2082	0.2686516665
2083	0.2686366192
2084	0.2686288162
2085	0.2686169393
2086	0.2686115311
2087	0.268603164
2088	0.2685993542
2089	0.2685867595
2090	0.2685783771
2091	0.2685744121
2092	0.2685667614
2093	0.2685608384
2094	0.2685386172
2095	0.2685331545
2096	0.2685156358
2097	0.2685083479
2098	0.268491622
2099	0.2684786456
2100	0.2684682433
2101	0.2684591048
2102	0.2684537491
2103	0.2684424302
2104	0.2684341506
2105	0.268419682
2106	0.2684106114
2107	0.2684017139
2108	0.2683987843
2109	0.2683938701
2110	0.2683788252
2111	0.2683689985
2112	0.2683629137
2113	0.2683470671
2114	0.2683318269
2115	0.2683236916
2116	0.2683090066
2117	0.268302348
2118	0.2682958926
2119	0.2682791537
2120	0.2682638549
2121	0.2682566554
2122	0.2682455023
2123	0.2682302615
2124	0.2682181822
2125	0.2682156198
2126	0.2682075314
2127	0.2682011525
2128	0.2681854853
2129	0.268182411
2130	0.2681763031
2131	0.268169747
2132	0.2681623566
2133	0.2681487936
2134	0.2681367116
2135	0.268121821
2136	0.2681085313
2137	0.2680806874
2138	0.2680734349
2139	0.2680684058
2140	0.2680602238
2141	0.2680415246
2142	0.2680363623
2143	0.2680263011
2144	0.2680202313
2145	0.268002907
2146	0.267995257
2147	0.2679878182
2148	0.2679756304
2149	0.2679689033
2150	0.2679575419
2151	0.2679538907
2152	0.2679473179
2153	0.267925883
2154	0.2679138692
2155	0.267902193
2156	0.2678842551
2157	0.2678783538
2158	0.2678713203
2159	0.2678589202
2160	0.2678487803
2161	0.2678364985
2162	0.2678328174
2163	0.2678147581
2164	0.2678086547
2165	0.2677940008
2166	0.2677830878
2167	0.2677781125
2168	0.2677704133
2169	0.2677657392
2170	0.2677548066
2171	0.2677489625
2172	0.2677413438
2173	0.2677265016
2174	0.2677197122
2175	0.2677147036
2176	0.2677083575
2177	0.2676926109
2178	0.2676801292
2179	0.2676749808
2180	0.2676644375
2181	0.2676519499
2182	0.2676332135
2183	0.2676294234
2184	0.2676152455
2185	0.2676006496
2186	0.2675931352
2187	0.267587626
2188	0.2675845517
2189	0.2675581775
2190	0.2675528882
2191	0.2675212157
2192	0.2675119247
2193	0.2674970756
2194	0.2674907758
2195	0.2674796858
2196	0.2674657798
2197	0.2674583186
2198	0.2674478993
2199	0.2674431525
2200	0.2674380456
2201	0.2674265029
2202	0.267418281
2203	0.2674111834
2204	0.267407538
2205	0.2674046074
2206	0.2673995411
2207	0.2673881225
2208	0.267380053
2209	0.2673757629
2210	0.2673674297
2211	0.2673648902
2212	0.2673583696
2213	0.2673435725
2214	0.2673367017
2215	0.2673357709
2216	0.2673287683
2217	0.26732388
2218	0.2673095626
2219	0.2673061838
2220	0.2673013352
2221	0.2672923599
2222	0.2672819921
2223	0.2672802428
2224	0.267273672
2225	0.2672617208
2226	0.2672495944
2227	0.2672405359
2228	0.2672348533
2229	0.2672298182
2230	0.2672206015
2231	0.2672057635
2232	0.2671983829
2233	0.2671881008
2234	0.2671788462
2235	0.2671716504
2236	0.267166123
2237	0.2671644788
2238	0.2671560356
2239	0.2671484753
2240	0.2671413765
2241	0.2671269115
2242	0.2671228536
2243	0.2671188043
2244	0.267113713
2245	0.2671094606
2246	0.2670997824
2247	0.2670843528
2248	0.2670717925
2249	0.267069266
2250	0.2670567161
2251	0.2670466946
2252	0.2670373612
2253	0.2670324107
2254	0.2670257719
2255	0.2670183127
2256	0.2670055441
2257	0.2669970904
2258	0.2669917624
2259	0.2669852225
2260	0.2669813294
2261	0.2669743615
2262	0.2669696388
2263	0.2669575944
2264	0.2669544491
2265	0.2669434813
2266	0.2669357847
2267	0.26693009
2268	0.2669163345
2269	0.2669071241
2270	0.2668942951
2271	0.2668817013
2272	0.2668732196
2273	0.2668606482
2274	0.2668576492
2275	0.2668517755
2276	0.2668235486
2277	0.266816451
2278	0.2668038762
2279	0.2667909618
2280	0.2667721051
2281	0.2667659272
2282	0.2667553938
2283	0.2667449309
2284	0.266741051
2285	0.266733818
2286	0.2667273999
2287	0.2667176332
2288	0.2667058966
2289	0.2666945299
2290	0.2666825173
2291	0.2666774503
2292	0.266672424
2293	0.2666615775
2294	0.2666526285
2295	0.2666486189
2296	0.2666416778
2297	0.2666308151
2298	0.2666200636
2299	0.2666094936
2300	0.2666059428
2301	0.2665947261
2302	0.2665822006
2303	0.266571635
2304	0.2665639928
2305	0.2665549499
2306	0.2665442994
2307	0.2665363689
2308	0.2665299954
2309	0.266522788
2310	0.2665186335
2311	0.2665118998
2312	0.2665101217
2313	0.2664881994
2314	0.2664669671
2315	0.2664581004
2316	0.2664531414
2317	0.266450447
2318	0.2664451103
2319	0.2664374461
2320	0.2664270942
2321	0.2664197237
2322	0.2664138275
2323	0.2664064502
2324	0.2663956823
2325	0.2663902603
2326	0.2663836686
2327	0.2663738837
2328	0.2663719292
2329	0.2663620484
2330	0.2663562163
2331	0.2663501747
2332	0.2663442323
2333	0.2663401475
2334	0.2663359578
2335	0.266328795
2336	0.2663242283
2337	0.2663194517
2338	0.2663108397
2339	0.2663036815
2340	0.2662985233
2341	0.2662827229
2342	0.2662698416
2343	0.2662595412
2344	0.2662522474
2345	0.2662444874
2346	0.2662362083
2347	0.2662307551
2348	0.266220538
2349	0.2662104615
2350	0.2662049683
2351	0.2661951646
2352	0.266184167
2353	0.2661731783
2354	0.2661701276
2355	0.2661636403
2356	0.2661544169
2357	0.2661521557
2358	0.2661427633
2359	0.2661385592
2360	0.2661258091
2361	0.2661108475
2362	0.2661008989
2363	0.2660935504
2364	0.2660830554
2365	0.2660750854
2366	0.2660683965
2367	0.2660645156
2368	0.2660490567
2369	0.2660418306
2370	0.2660366827
2371	0.2660312335
2372	0.266024991
2373	0.2660172725
2374	0.2660062864
2375	0.2659976436
2376	0.2659903654
2377	0.2659821527
2378	0.265961126
2379	0.2659531906
2380	0.2659471073
2381	0.2659435039
2382	0.2659364865
2383	0.2659331359
2384	0.2659280675
2385	0.2659155108
2386	0.2659083289
2387	0.2658875209
2388	0.2658561827
2389	0.2658494581
2390	0.265841035
2391	0.2658337384
2392	0.2658232788
2393	0.2658173176
2394	0.265807836
2395	0.2657978681
2396	0.2657905587
2397	0.2657783642
2398	0.2657588389
2399	0.2657456696
2400	0.2657350574
2401	0.2657240797
2402	0.2657174076
2403	0.2657032006
2404	0.2656984928
2405	0.2656892677
2406	0.2656764849
2407	0.2656699293
2408	0.2656540151
2409	0.2656349382
2410	0.2656199078
2411	0.2656088128
2412	0.2656024334
2413	0.2655958277
2414	0.2655776024
2415	0.265569766
2416	0.2655583604
2417	0.2655415167
2418	0.2655240021
2419	0.2655134392
2420	0.2655065146
2421	0.2654964428
2422	0.2654805848
2423	0.2654695049
2424	0.2654496456
2425	0.2654330308
2426	0.2654139478
2427	0.265407255
2428	0.2653765455
2429	0.2653667758
2430	0.2653603419
2431	0.2653567588
2432	0.265345428
2433	0.2653210135
2434	0.2653082173
2435	0.2653001118
2436	0.2652872424
2437	0.2652783226
2438	0.2652639927
2439	0.2652487989
2440	0.2652446357
2441	0.2652317283
2442	0.265214265
2443	0.2652096869
2444	0.2652019807
2445	0.2651833304
2446	0.2651717889
2447	0.2651657617
2448	0.2651585446
2449	0.2651507681
2450	0.2651291062
2451	0.2651122756
2452	0.2651024675
2453	0.2650956354
2454	0.2650833305
2455	0.2650735183
2456	0.2650637963
2457	0.2650474914
2458	0.2650332103
2459	0.2650237945
2460	0.2650159037
2461	0.2650060211
2462	0.2649935127
2463	0.2649768776
2464	0.2649673762
2465	0.2649583869
2466	0.2649473187
2467	0.2649401782
2468	0.2649279141
2469	0.2649177058
2470	0.2649131017
2471	0.2649080067
2472	0.2648965943
2473	0.2648881328
2474	0.2648759696
2475	0.2648709135
2476	0.2648622808
2477	0.2648491486
2478	0.2648392689
2479	0.2648327359
2480	0.2648273153
2481	0.264819792
2482	0.2648121439
2483	0.2647979853
2484	0.2647930678
2485	0.2647842662
2486	0.2647715703
2487	0.2647591248
2488	0.2647548446
2489	0.2647520235
2490	0.2647485211
2491	0.2647383603
2492	0.2647298952
2493	0.264721327
2494	0.2647153157
2495	0.2647106173
2496	0.2647017344
2497	0.2646992621
2498	0.264687967
2499	0.2646829643
2500	0.2646708738
2501	0.2646656131
2502	0.2646578395
2503	0.2646424079
2504	0.2646357607
2505	0.264633466
2506	0.264618269
2507	0.2646154322
2508	0.2646084122
2509	0.2646044621
2510	0.2646021072
2511	0.2645799726
2512	0.2645722042
2513	0.2645597205
2514	0.2645527126
2515	0.2645245992
2516	0.2645099269
2517	0.2645008428
2518	0.2644989327
2519	0.264489927
2520	0.2644871517
2521	0.2644769898
2522	0.2644725817
2523	0.2644694353
2524	0.2644656168
2525	0.2644592973
2526	0.2644569677
2527	0.2644550022
2528	0.2644516898
2529	0.2644455308
2530	0.2644354464
2531	0.2644243692
2532	0.2644191713
2533	0.2644164008
2534	0.2644120654
2535	0.2644077331
2536	0.2644047085
2537	0.2643905805
2538	0.2643857326
2539	0.2643800161
2540	0.264372479
2541	0.2643652461
2542	0.2643555222
2543	0.2643522816
2544	0.2643493904
2545	0.2643438428
2546	0.2643388756
2547	0.2643249028
2548	0.2643171584
2549	0.264311077
2550	0.2643019571
2551	0.2642974085
2552	0.26429157
2553	0.2642863007
2554	0.2642797741
2555	0.2642698367
2556	0.2642611627
2557	0.2642535148
2558	0.2642470933
2559	0.2642423165
2560	0.2642349418
2561	0.2642251493
2562	0.2642183253
2563	0.2642094185
2564	0.2642070065
2565	0.2641995764
2566	0.2641923666
2567	0.264187087
2568	0.2641825663
2569	0.2641793335
2570	0.2641709917
2571	0.2641689569
2572	0.264167627
2573	0.2641596597
2574	0.2641433785
2575	0.2641378581
2576	0.2641349375
2577	0.2641231338
2578	0.2641008414
2579	0.2640960266
2580	0.2640896677
2581	0.2640815852
2582	0.2640739072
2583	0.2640655611
2584	0.2640576343
2585	0.2640492242
2586	0.2640457518
2587	0.2640390678
2588	0.2640318532
2589	0.264023226
2590	0.2640159714
2591	0.2640110818
2592	0.2640063575
2593	0.2640022654
2594	0.2639951752
2595	0.2639938805
2596	0.2639881498
2597	0.2639824324
2598	0.2639801528
2599	0.2639707779
2600	0.2639661213
2601	0.2639559519
2602	0.2639518435
2603	0.2639476243
2604	0.2639407389
2605	0.2639386181
2606	0.2639320706
2607	0.263922146
2608	0.2639160898
2609	0.26391099
2610	0.2638968098
2611	0.263888807
2612	0.2638823387
2613	0.2638736804
2614	0.2638642311
2615	0.2638573025
2616	0.2638507599
2617	0.2638464767
2618	0.2638398715
2619	0.2638366315
2620	0.2638355125
2621	0.2638275256
2622	0.2638185435
2623	0.2638113589
2624	0.2638066022
2625	0.2638015066
2626	0.2637928672
2627	0.2637884795
2628	0.2637809378
2629	0.2637769214
2630	0.2637715756
2631	0.2637672272
2632	0.2637638394
2633	0.2637592768
2634	0.2637522089
2635	0.2637505117
2636	0.2637442886
2637	0.2637372302
2638	0.2637296506
2639	0.263725953
2640	0.2637166734
2641	0.2637109555
2642	0.2637061397
2643	0.2637046819
2644	0.2636970762
2645	0.2636888356
2646	0.2636835441
2647	0.2636781635
2648	0.2636749171
2649	0.2636703093
2650	0.2636626676
2651	0.2636530062
2652	0.2636499708
2653	0.2636413581
2654	0.2636355995
2655	0.2636293003
2656	0.2636254266
2657	0.2636208002
2658	0.2636101832
2659	0.2636024906
2660	0.2635925258
2661	0.2635863657
2662	0.2635765296
2663	0.2635658896
2664	0.2635605196
2665	0.263556741
2666	0.263553484
2667	0.2635498111
2668	0.2635426276
2669	0.2635376339
2670	0.2635339954
2671	0.2635280732
2672	0.2635252856
2673	0.2635236216
2674	0.2635185722
2675	0.2635160003
2676	0.2635078773
2677	0.2635020826
2678	0.2634941017
2679	0.2634860737
2680	0.2634747425
2681	0.2634690264
2682	0.2634641106
2683	0.2634572015
2684	0.2634518472
2685	0.2634478787
2686	0.2634451636
2687	0.263436889
2688	0.263432667
2689	0.2634304063
2690	0.2634264621
2691	0.2634206024
2692	0.2634122259
2693	0.2634034615
2694	0.2633986135
2695	0.2633950677
2696	0.2633818071
2697	0.2633753533
2698	0.2633721392
2699	0.2633671687
2700	0.2633645907
2701	0.2633579323
2702	0.2633508806
2703	0.2633465743
2704	0.2633425493
2705	0.2633343578
2706	0.2633309912
2707	0.2633256615
2708	0.2633216594
2709	0.2633126544
2710	0.2633035759
2711	0.2633009613
2712	0.2632953721
2713	0.263288174
2714	0.2632831577
2715	0.2632814027
2716	0.2632762529
2717	0.2632662663
2718	0.2632570289
2719	0.2632482155
2720	0.2632438065
2721	0.2632377795
2722	0.2632368429
2723	0.2632308834
2724	0.2632285665
2725	0.2632249771
2726	0.2632216135
2727	0.2632133606
2728	0.2632069238
2729	0.263194889
2730	0.2631867035
2731	0.2631826731
2732	0.2631802863
2733	0.2631737872
2734	0.263169219
2735	0.2631631363
2736	0.2631567913
2737	0.2631512882
2738	0.2631473993
2739	0.2631429001
2740	0.2631397331
2741	0.2631344031
2742	0.2631327625
2743	0.2631267931
2744	0.2631232448
2745	0.2631178918
2746	0.2631010396
2747	0.2630992152
2748	0.2630941237
2749	0.2630894278
2750	0.2630839958
2751	0.263080112
2752	0.2630774422
2753	0.2630716279
2754	0.2630639304
2755	0.2630597138
2756	0.2630485236
2757	0.2630419896
2758	0.2630350006
2759	0.2630323603
2760	0.2630270875
2761	0.2630204629
2762	0.2630133288
2763	0.2630094616
2764	0.2630054292
2765	0.2629999206
2766	0.2629889669
2767	0.2629857115
2768	0.2629835154
2769	0.2629763777
2770	0.2629734496
2771	0.2629672682
2772	0.2629614052
2773	0.2629565897
2774	0.2629488449
2775	0.2629402641
2776	0.2629327082
2777	0.2629307761
2778	0.2629248891
2779	0.2629219933
2780	0.2629164921
2781	0.2629080612
2782	0.2629001474
2783	0.2628969795
2784	0.2628921969
2785	0.262884553
2786	0.2628763078
2787	0.2628730833
2788	0.2628656247
2789	0.2628608107
2790	0.2628564032
2791	0.2628493497
2792	0.2628449599
2793	0.262834951
2794	0.2628317311
2795	0.262825271
2796	0.262814605
2797	0.2628095467
2798	0.2627986694
2799	0.2627905985
2800	0.2627803482
2801	0.2627767267
2802	0.2627701634
2803	0.2627692309
2804	0.2627608751
2805	0.2627545577
2806	0.2627501381
2807	0.262748162
2808	0.2627421077
2809	0.2627386908
2810	0.2627324972
2811	0.2627310249
2812	0.2627257882
2813	0.2627223555
2814	0.2627168257
2815	0.2627139797
2816	0.2627120637
2817	0.2627105949
2818	0.262703107
2819	0.2626982779
2820	0.2626941716
2821	0.262689241
2822	0.2626873373
2823	0.2626799231
2824	0.2626754841
2825	0.2626744555
2826	0.2626697867
2827	0.2626624311
2828	0.2626589134
2829	0.2626558312
2830	0.2626487459
2831	0.2626440891
2832	0.2626398952
2833	0.2626371854
2834	0.2626296601
2835	0.2626247429
2836	0.2626204948
2837	0.2626182217
2838	0.2626133101
2839	0.2626107875
2840	0.262603182
2841	0.2625994723
2842	0.2625863041
2843	0.2625770441
2844	0.2625720477
2845	0.2625601026
2846	0.2625588986
2847	0.2625523374
2848	0.2625474206
2849	0.26254037
2850	0.2625365791
2851	0.262533262
2852	0.2625264144
2853	0.2625194805
2854	0.2625081908
2855	0.2625060229
2856	0.2625020173
2857	0.2625000495
2858	0.2624944639
2859	0.2624908672
2860	0.262484489
2861	0.2624772386
2862	0.2624742949
2863	0.2624705138
2864	0.2624671938
2865	0.2624627028
2866	0.2624568699
2867	0.2624508982
2868	0.2624455468
2869	0.2624374878
2870	0.2624327316
2871	0.2624302705
2872	0.2624285302
2873	0.2624218764
2874	0.2624170015
2875	0.262409691
2876	0.262404679
2877	0.262403581
2878	0.2623992334
2879	0.262390319
2880	0.2623839602
2881	0.2623772625
2882	0.2623713761
2883	0.2623608843
2884	0.2623568846
2885	0.2623495954
2886	0.262341012
2887	0.2623365085
2888	0.2623285645
2889	0.2623222484
2890	0.2623138801
2891	0.2622868547
2892	0.2622841231
2893	0.262279623
2894	0.2622733173
2895	0.2622690825
2896	0.2622637348
2897	0.2622600036
2898	0.2622566826
2899	0.2622482002
2900	0.262241241
2901	0.262236202
2902	0.2622264045
2903	0.2622175711
2904	0.2622154126
2905	0.2622119703
2906	0.2622009651
2907	0.2621898169
2908	0.2621850374
2909	0.2621754417
2910	0.2621711724
2911	0.2621679788
2912	0.2621632748
2913	0.2621590686
2914	0.2621469341
2915	0.2621391572
2916	0.2621332302
2917	0.2621304662
2918	0.2621245995
2919	0.2621226081
2920	0.2621192286
2921	0.2621117381
2922	0.2621031992
2923	0.2620959497
2924	0.2620918618
